Epoch,Axis1,VM
2000-01-07T11:00:00Z,4,80.876448982383
2000-01-07T11:01:00Z,0,0
2000-01-07T11:02:00Z,0,0
2000-01-07T11:03:00Z,0,0
2000-01-07T11:04:00Z,0,0
2000-01-07T11:05:00Z,0,0
2000-01-07T11:06:00Z,0,0
2000-01-07T11:07:00Z,0,0
2000-01-07T11:08:00Z,0,0
2000-01-07T11:09:00Z,0,0
2000-01-07T11:10:00Z,0,0
2000-01-07T11:11:00Z,0,0
2000-01-07T11:12:00Z,0,0
2000-01-07T11:13:00Z,0,0
2000-01-07T11:14:00Z,0,0
2000-01-07T11:15:00Z,0,0
2000-01-07T11:16:00Z,0,0
2000-01-07T11:17:00Z,0,0
2000-01-07T11:18:00Z,0,0
2000-01-07T11:19:00Z,0,0
2000-01-07T11:20:00Z,0,0
2000-01-07T11:21:00Z,0,0
2000-01-07T11:22:00Z,0,0
2000-01-07T11:23:00Z,0,0
2000-01-07T11:24:00Z,0,0
2000-01-07T11:25:00Z,0,0
2000-01-07T11:26:00Z,0,0
2000-01-07T11:27:00Z,0,0
2000-01-07T11:28:00Z,0,0
2000-01-07T11:29:00Z,0,0
2000-01-07T11:30:00Z,0,0
2000-01-07T11:31:00Z,0,0
2000-01-07T11:32:00Z,0,0
2000-01-07T11:33:00Z,0,0
2000-01-07T11:34:00Z,0,0
2000-01-07T11:35:00Z,0,0
2000-01-07T11:36:00Z,0,0
2000-01-07T11:37:00Z,0,0
2000-01-07T11:38:00Z,0,0
2000-01-07T11:39:00Z,0,0
2000-01-07T11:40:00Z,0,0
2000-01-07T11:41:00Z,0,0
2000-01-07T11:42:00Z,0,0
2000-01-07T11:43:00Z,0,0
2000-01-07T11:44:00Z,0,0
2000-01-07T11:45:00Z,0,0
2000-01-07T11:46:00Z,0,0
2000-01-07T11:47:00Z,0,0
2000-01-07T11:48:00Z,0,0
2000-01-07T11:49:00Z,0,0
2000-01-07T11:50:00Z,0,0
2000-01-07T11:51:00Z,0,0
2000-01-07T11:52:00Z,0,0
2000-01-07T11:53:00Z,0,0
2000-01-07T11:54:00Z,0,0
2000-01-07T11:55:00Z,0,0
2000-01-07T11:56:00Z,0,0
2000-01-07T11:57:00Z,0,0
2000-01-07T11:58:00Z,0,0
2000-01-07T11:59:00Z,0,0
2000-01-07T12:00:00Z,0,0
2000-01-07T12:01:00Z,0,0
2000-01-07T12:02:00Z,0,0
