Epoch,Axis1,VM
2000-01-10T19:00:00Z,0,89
2000-01-10T19:01:00Z,0,0
2000-01-10T19:02:00Z,0,0
2000-01-10T19:03:00Z,0,0
2000-01-10T19:04:00Z,0,0
2000-01-10T19:05:00Z,0,0
2000-01-10T19:06:00Z,0,0
2000-01-10T19:07:00Z,0,0
2000-01-10T19:08:00Z,0,0
2000-01-10T19:09:00Z,0,0
2000-01-10T19:10:00Z,0,0
2000-01-10T19:11:00Z,0,0
2000-01-10T19:12:00Z,0,0
2000-01-10T19:13:00Z,0,0
2000-01-10T19:14:00Z,0,0
2000-01-10T19:15:00Z,0,0
2000-01-10T19:16:00Z,0,0
2000-01-10T19:17:00Z,0,0
2000-01-10T19:18:00Z,0,0
2000-01-10T19:19:00Z,0,0
2000-01-10T19:20:00Z,0,0
2000-01-10T19:21:00Z,0,0
2000-01-10T19:22:00Z,0,0
2000-01-10T19:23:00Z,0,0
2000-01-10T19:24:00Z,0,0
2000-01-10T19:25:00Z,0,0
2000-01-10T19:26:00Z,0,0
2000-01-10T19:27:00Z,0,0
2000-01-10T19:28:00Z,0,0
2000-01-10T19:29:00Z,0,0
2000-01-10T19:30:00Z,0,0
2000-01-10T19:31:00Z,0,0
2000-01-10T19:32:00Z,0,0
2000-01-10T19:33:00Z,0,0
2000-01-10T19:34:00Z,0,0
2000-01-10T19:35:00Z,0,0
2000-01-10T19:36:00Z,0,0
2000-01-10T19:37:00Z,0,0
2000-01-10T19:38:00Z,0,0
2000-01-10T19:39:00Z,0,0
2000-01-10T19:40:00Z,0,0
2000-01-10T19:41:00Z,0,0
2000-01-10T19:42:00Z,0,0
2000-01-10T19:43:00Z,0,0
2000-01-10T19:44:00Z,0,0
2000-01-10T19:45:00Z,0,0
2000-01-10T19:46:00Z,0,0
2000-01-10T19:47:00Z,0,0
2000-01-10T19:48:00Z,0,0
2000-01-10T19:49:00Z,0,0
2000-01-10T19:50:00Z,0,0
2000-01-10T19:51:00Z,0,0
2000-01-10T19:52:00Z,0,0
2000-01-10T19:53:00Z,0,0
2000-01-10T19:54:00Z,0,0
2000-01-10T19:55:00Z,0,0
2000-01-10T19:56:00Z,0,0
2000-01-10T19:57:00Z,0,0
2000-01-10T19:58:00Z,0,0
2000-01-10T19:59:00Z,0,0
2000-01-10T20:00:00Z,0,0
2000-01-10T20:01:00Z,0,0
2000-01-10T20:02:00Z,0,0
